1414,1010,6527,6886
15,1,420,586
15,2,1072,1309
15,3,1662,1788
15,4,2184,2402
15,5,2813,3000
15,6,3461,3781
15,7,4199,4510
15,8,4924,5291
15,9,5671,5991
15,10,6442,6766
1616,1111,406,609
1616,2222,990,1174
1616,3333,1553,1774
1616,4444,2163,2377
1616,5555,2752,2904
1616,6666,3190,3516
1616,7777,4020,4286
1616,8888,4671,5054
1616,9999,5448,5806
1616,1010,6199,6575
17,1,304,449
17,2,842,1034
17,3,1426,1645
17,4,2059,2239
17,5,2687,2906
17,6,3351,3747
17,7,4205,4581
17,8,4982,5319
17,9,5678,6007
17,10,6241,6647
1818,1111,442,637
1818,2222,1021,1186
1818,3333,1594,1824
1818,4444,2256,2437
1818,5555,2872,3066
1818,6666,3514,3911
1818,7777,4258,4762
1818,8888,5280,5574
1818,9999,6011,6258
1818,1010,6711,7059
19,1,432,612
19,2,1007,1134
19,3,1448,1618
19,4,2063,2245
19,5,2688,2887
19,6,3347,3545
19,7,3926,4145
19,8,4535,4771
19,9,5168,5393
19,10,5814,6052
2020,1111,491,681
2020,2222,1075,1279
2020,3333,1682,1872
2020,4444,2268,2431
2020,5555,2698,2900
2020,6666,3317,3520
2020,7777,3924,4159
2020,8888,4541,4745
2020,9999,5115,5345
2020,1010,5801,6028
21,1,540,693
21,2,1133,1284
21,3,1716,1906
21,4,2334,2497
21,5,2961,3140
21,6,3576,3820
21,7,4187,4322
21,8,4709,4996
21,9,5412,5652
21,10,6148,6368
2222,1111,404,594
2222,2222,991,1186
2222,3333,1640,1817
2222,4444,2293,2496
2222,5555,2897,3091
2222,6666,3410,3585
2222,7777,3952,4198
2222,8888,4553,4766
2222,9999,5203,5431
2222,1010,5863,6079
23,1,443,610
23,2,1023,1209
23,3,1620,1802
23,4,2022,2222
23,5,2612,2805
23,6,3281,3487
23,7,3872,4090
23,8,4453,4659
23,9,5090,5315
23,10,5708,5919
2424,1111,446,543
2424,2222,830,1047
2424,3333,1432,1637
2424,4444,2081,2279
2424,5555,2685,2851
2424,6666,3298,3493
2424,7777,3903,4107
2424,8888,4529,4743
2424,9999,5072,5244
2424,1010,5657,5858
25,1,422,616
25,2,1004,1203
25,3,1680,1871
25,4,2258,2419
25,5,2830,2996
25,6,3416,3618
25,7,4085,4277
25,8,4733,4963
25,9,5304,5441
25,10,5851,6093
2626,1111,452,645
2626,2222,1063,1293
2626,3333,1694,1895
2626,4444,2294,2501
2626,5555,2855,3042
2626,6666,3325,3558
2626,7777,3972,4199
2626,8888,4639,4914
2626,9999,5359,5595
2626,1010,5997,6257
27,1,456,646
27,2,1044,1209
27,3,1466,1656
27,4,2027,2250
27,5,2616,2836
27,6,3315,3553
27,7,3983,4229
27,8,4595,4881
27,9,5275,5545
27,10,5931,6203
2828,1111,494,702
2828,2222,1135,1355
2828,3333,1774,1991
2828,4444,2421,2641
2828,5555,3037,3245
2828,6666,3659,3875
2828,7777,4192,4502
2828,8888,4885,5190
2828,9999,5578,5893
2828,1010,6289,6595
29,1,418,624
29,2,984,1220
29,3,1447,1646
29,4,2020,2232
29,5,2628,2844
29,6,3309,3628
29,7,4008,4324
29,8,4717,5047
29,9,5509,5832
29,10,6331,6640
3030,1111,465,690
3030,2222,1063,1282
3030,3333,1659,1882
3030,4444,2301,2533
3030,5555,2913,3134
3030,6666,3519,3832
3030,7777,4275,4601
3030,8888,5012,5208
3030,9999,5610,5958
3030,1010,6380,6716
